"parent mass","GNPSLibraryURL","AllGroups","G3","GNPSLinkout_Network","Data_Collector","tags","UniqueFileSources","RTMean","G5","G4","SpectrumID","G6","Instrument","MQScore","GNPSLinkout_Cluster","Smiles","IonMode","Library_Class","Adduct","SharedPeaks","Compound_Source","Compound_Name","G1","number of spectra","charge","componentindex","PI","MZErrorPPM","sum(precursor intensity)","INCHI","G2","Ion_Source","RTConsensus","MassDiff","precursor mass","DefaultGroups","cluster index","id"
547.359,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T088-3-EA.mzXML",1234.23,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=222695&show=true","","","","","","","",5,5,0,"-1","","",1130950,"",0,"",0,"",547.359,"G1",222695,"222695"
432.236,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T148-3-Bu.mzXML|neg-3-Bu.mzXML",942.688333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=114564&show=true","","","","","","","",3,3,0,"-1","","",62257,"",0,"",0,"",432.236,"G1",114564,"114564"
410.21,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H905-3-Me.mzXML|H898-3-Bu.mzXML|H721-3-Bu.mzXML|H905-3-Bu.mzXML",682.892666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=16647&show=true","","","","","","","",6,6,0,"-1","","",420969,"",0,"",0,"",410.21,"G1",16647,"16647"
527.316,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004718871"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=139&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QTOF001228","nan","S996-3-Bu.mzXML|T603-3-EA.mzXML|T569-3-EA.mzXML|T148-3-Me.mzXML|S991-3-EA.mzXML|S197-3-EA.mzXML|S996-3-EA.mzXML|B476-3-EA.mzXML|Y678-3-EA.mzXML|neg-3-Me.mzXML|S051-3-EA.mzXML|neg-3-EA.mzXML|Y012-3-EA.mzXML|H941-3-EA.mzXML|R894-3-EA.mzXML|T029-3-Me.mzXML|R894-3-Me.mzXML|B458-3-EA.mzXML|Y331-3-Bu.mzXML|Y231-3-EA.mzXML|S996-3-Me.mzXML|R551-3-Me.mzXML|H964-3-EA.mzXML|S237-3-EA.mzXML|S205-3-EA.mzXML|T029-3-EA.mzXML|S197-3-Me.mzXML|T045-3-EA.mzXML",1487.56783783784,0,0,"CCMSLIB00004718871",0,"ESI-QTOF","0.0857882","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=214140&show=true","CC(=O)O[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@]1(C)C=C2CC[C@@H]3C(C)(C)[C@@H](O)CC[C@@]3(C)[C@@H]2CC1","positive","3","[M+H]+","9","isolated","[(1R)-1-[(2S,4aR,4bS,7S,8aS)-7-hydroxy-2,4b,8,8-tetramethyl-4,4a,5,6,7,8a,9,10-octahydro-3H-phenanthren-2-yl]-2-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethyl] acetate",37,37,0,"139","MoNA","9.49115",2330990,"InChI=1S/C28H46O9/c1-15(30)36-21(14-35-25-24(34)23(33)22(32)18(13-29)37-25)27(4)10-8-17-16(12-27)6-7-19-26(2,3)20(31)9-11-28(17,19)5/h12,17-25,29,31-34H,6-11,13-14H2,1-5H3/t17-,18-,19-,20+,21+,22+,23+,24-,25-,27+,28+/m1/s1",0,"nan",0,"0.00500488",527.316,"G1",214140,"214140"
427.29,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X891-3-Bu.mzXML|Y231-3-Me.mzXML",568.981,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=92776&show=true","","","","","","","",2,2,0,"-1","","",126718,"",0,"",0,"",427.29,"G1",92776,"92776"
641.333,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T045-3-Me.mzXML",654.98,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=273602&show=true","","","","","","","",2,2,0,"-1","","",131182,"",0,"",0,"",641.333,"G1",273602,"273602"
452.284,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y678-3-EA.mzXML|Q768-3-EA.mzXML|S055-3-EA.mzXML|S103-3-Bu.mzXML",887.3285,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=155758&show=true","","","","","","","",4,4,0,"-1","","",550442,"",0,"",0,"",452.284,"G1",155758,"155758"
415.255,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=277&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S416-3-Me.mzXML|H646-3-Bu.mzXML|T133-3-Me.mzXML|H941-3-Me.mzXML|T584-3-Me.mzXML|T609-3-Me.mzXML|Y011-3-Me.mzXML|R894-3-Me.mzXML|Y256-3-Me.mzXML",602.2851,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=59077&show=true","","","","","","","",10,10,0,"277","","",691771,"",0,"",0,"",415.255,"G1",59077,"59077"
678.507,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=156&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R107-3-EA.mzXML|R107-3-Me.mzXML|R107-3-Bu.mzXML",1235.73375,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=283792&show=true","","","","","","","",8,8,0,"156","","",673141,"",0,"",0,"",678.507,"G1",283792,"283792"
1107.41,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004700031"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QEHF008968","nan","T800-3-Me.mzXML",597.045,0,0,"CCMSLIB00004700031",0,"ESI-QFT","0.132944","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=227132&show=true","CC1CCC2C(C)(C)[C@H](O)CC[C@]2(C)C12Cc1c(O)cc3c(c1O2)CN(C(CCC(=O)O)C(=O)O)C3=O","positive","3","[M+K]+","6","isolated","2-[(3R,8aS)-3,4'-dihydroxy-4,4,7,8a-tetramethyl-6'-oxospiro[2,3,4a,5,6,7-hexahydro-1H-naphthalene-8,2'-3,8-dihydrofuro[2,3-e]isoindole]-7'-yl]pentanedioic acid",2,2,0,"-1","MoNA","7.26852",64715,"InChI=1S/C28H37NO8/c1-14-5-7-20-26(2,3)21(31)9-10-27(20,4)28(14)12-16-19(30)11-15-17(23(16)37-28)13-29(24(15)34)18(25(35)36)6-8-22(32)33/h11,14,18,20-21,30-31H,5-10,12-13H2,1-4H3,(H,32,33)(H,35,36)/t14?,18?,20?,21-,27+,28?/m1/s1",0,"nan",0,"553.2",554.207,"G1",227132,"227132"
516.272,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S960-3-Me.mzXML|Y690-3-Me.mzXML",534.118,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=207792&show=true","","","","","","","",2,2,0,"-1","","",228141,"",0,"",0,"",516.272,"G1",207792,"207792"
429.318,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S197-3-EA.mzXML|S237-3-Bu.mzXML|T569-3-Bu.mzXML|T148-3-EA.mzXML|R114-3-EA.mzXML|B536-3-Me.mzXML|Y685-3-Me.mzXML|neg-3-EA.mzXML",1531.1725,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=96841&show=true","","","","","","","",8,8,0,"-1","","",792630,"",0,"",0,"",429.318,"G1",96841,"96841"
830.23,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-EA.mzXML|R425-3-EA.mzXML|H963-3-Me.mzXML|H963-3-Bu.mzXML|S744-3-Me.mzXML",962.936166666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=326888&show=true","","","","","","","",6,6,0,"-1","","",5870160,"",0,"",0,"",830.23,"G1",326888,"326888"
402.192,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000080247"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","VVP/LMS","nan","R551-3-EA.mzXML",1172.205,0,0,"CCMSLIB00000080247",0,"qTof","0.12057000000000001","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=7199&show=true","CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC(CC3)C(=O)O)c12","Positive","1","M+H","9","NIH Natural Product Library","MLS001157888-01!1-[2-(4-butyl-7-methyl-2-oxochromen-5-yl)oxyacetyl]piperidine-4-carboxylic acid",2,2,0,"-1","Dorrestein","0.0",146604,"InChI=1S/C22H27NO6/c1-3-4-5-16-12-20(25)29-18-11-14(2)10-17(21(16)18)28-13-19(24)23-8-6-15(7-9-23)22(26)27/h10-12,15H,3-9,13H2,1-2H3,(H,26,27)",0,"LC-ESI",0,"0.0",402.192,"G1",7199,"7199"
911.898,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|T799-3-EA.mzXML|T799-3-Bu.mzXML|S744-3-Bu.mzXML",934.46125,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=338967&show=true","","","","","","","",4,4,0,"-1","","",4258070,"",0,"",0,"",911.898,"G1",338967,"338967"
551.261,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T800-3-Bu.mzXML|T800-3-Me.mzXML|X481-3-EA.mzXML|X814-3-EA.mzXML",1439.62,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=223514&show=true","","","","","","","",4,4,0,"-1","","",343648,"",0,"",0,"",551.261,"G1",223514,"223514"
423.237,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004698307"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QEHF007244","nan","H898-3-Me.mzXML",1536.545,0,0,"CCMSLIB00004698307",0,"ESI-QFT","0.69004","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=82693&show=true","CCC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)O)O2)O1","positive","3","[M+Na]+","6","isolated","bonactin",2,2,0,"-1","MoNA","4.75896",79355,"InChI=1S/C21H36O7/c1-5-15(22)11-17-7-9-19(28-17)14(4)21(25)26-12(2)10-16-6-8-18(27-16)13(3)20(23)24/h12-19,22H,5-11H2,1-4H3,(H,23,24)",0,"nan",0,"0.00201416",423.237,"G1",82693,"82693"
430.913,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H721-3-Me.mzXML|Y012-3-Me.mzXML|Y012-3-Bu.mzXML|H646-3-Bu.mzXML|T148-3-Bu.mzXML|Y678-3-Bu.mzXML|H721-3-Bu.mzXML|R114-3-EA.mzXML|S197-3-Bu.mzXML|S991-3-EA.mzXML|Y012-3-EA.mzXML",1450.56692307692,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=99834&show=true","","","","","","","",13,13,0,"84","","",1335060,"",0,"",0,"",430.913,"G1",99834,"99834"
692.418,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T851-3-Me.mzXML|Y260-3-Me.mzXML",647.809,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=290367&show=true","","","","","","","",2,2,0,"-1","","",166733,"",0,"",0,"",692.418,"G1",290367,"290367"
716.415,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T798-3-Me.mzXML|T857-3-Bu.mzXML|T850-3-Bu.mzXML|T850-3-EA.mzXML|T857-3-EA.mzXML|T857-3-Me.mzXML|T798-3-Bu.mzXML|T850-3-Me.mzXML|T798-3-EA.mzXML",1172.65704524887,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=302807&show=true","","","","","","","",221,221,0,"38","","",14032500,"",0,"",0,"",716.415,"G1",302807,"302807"
920.116,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|S744-3-Bu.mzXML",986.825,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=339503&show=true","","","","","","","",2,2,0,"-1","","",1885460,"",0,"",0,"",920.116,"G1",339503,"339503"
652.276,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y281-3-EA.mzXML|Q884-3-Bu.mzXML|S991-3-Bu.mzXML|Y011-3-Bu.mzXML|Y011-3-Me.mzXML|H941-3-Bu.mzXML|H964-3-Bu.mzXML|Y260-3-Me.mzXML|H941-3-Me.mzXML|X482-3-Me.mzXML|S325-3-Bu.mzXML|Y254-3-Bu.mzXML|R921-3-Me.mzXML|R921-3-Bu.mzXML|Y260-3-Bu.mzXML|S205-3-Bu.mzXML|S205-3-Me.mzXML|H643-3-Bu.mzXML|H905-3-Bu.mzXML|H646-3-Me.mzXML|S296-3-Bu.mzXML|H646-3-Bu.mzXML|X891-3-Bu.mzXML|X891-3-Me.mzXML|R107-3-Bu.mzXML",963.28929787234,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=276915&show=true","","","","","","","",47,47,0,"-1","","",3631070,"",0,"",0,"",652.276,"G1",276915,"276915"
782.477,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00010129215"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true"," ","nan","T131-3-Bu.mzXML",656.5585,0,0,"CCMSLIB00010129215",0,"qTof","0.0469711","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=318728&show=true","O=C(N(CCN(CCN(CCN(CCN(CCN(CCN(CCN(CCN(CCN(CC[NH+](CCO)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C(C)=O)CCN(CCN(C(C)=O)CCN(CCN(C(C)=O)CCN(CCN(C(C)=O)CCN(C)C(C)=O)C(C)=O)C(C)=O)C(C)=O)C","Positive","3","M+H","6","Lysate","p(MeOx18)H+2n",2,2,0,"-1","sad","20.4362",110430,"InChI=1S/C73H130N18O19/c1-56(93)74(19)20-21-75(57(2)94)22-23-76(58(3)95)24-25-77(59(4)96)26-27-78(60(5)97)28-29-79(61(6)98)30-31-80(62(7)99)32-33-81(63(8)100)34-35-82(64(9)101)36-37-83(65(10)102)38-39-84(66(11)103)40-41-85(67(12)104)42-43-86(68(13)105)44-45-87(69(14)106)46-47-88(70(15)107)48-49-89(71(16)108)50-51-90(72(17)109)52-53-91(54-55-92)73(18)110/h92H,20-55H2,1-19H3/p+1",0,"LC-ESI",0,"781.502",782.477,"G1",318728,"318728"
449.275,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000079661"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=205&task=382fedaf8ec0400b9323e2a170083f89&show=true","VVP/LMS","nan","Y012-3-Me.mzXML|B476-3-Me.mzXML|Y012-3-Bu.mzXML|T569-3-Bu.mzXML|T045-3-Bu.mzXML|S197-3-EA.mzXML|T250-3-Bu.mzXML|Y678-3-Bu.mzXML|B476-3-Bu.mzXML|S197-3-Me.mzXML|T250-3-Me.mzXML|S197-3-Bu.mzXML|R699-3-Bu.mzXML|B440-3-Bu.mzXML|Y012-3-EA.mzXML",710.403571428571,0,0,"CCMSLIB00000079661",0,"qTof","0.016338299999999997","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=154850&show=true","CC(C)C[C@H](N)C(=O)N1CCC(CC1)C(=O)N[C@@H](C(C)C)C(=O)NCc2ccc(F)cc2","Positive","1","M+H","8","NIH Natural Product Library","MLS001141053-01!1-[(2S)-2-amino-4-methylpentanoyl]-N-[(2S)-1-[(4-fluorophenyl)methylamino]-3-methyl-1-oxobutan-2-yl]piperidine-4-carboxamide",28,28,0,"205","Dorrestein","40.0749",1534710,"InChI=1S/C24H37FN4O3/c1-15(2)13-20(26)24(32)29-11-9-18(10-12-29)22(30)28-21(16(3)4)23(31)27-14-17-5-7-19(25)8-6-17/h5-8,15-16,18,20-21H,9-14,26H2,1-4H3,(H,27,31)(H,28,30)/t20-,21-/m0/s1",0,"LC-ESI",0,"0.0180054",449.275,"G1",154850,"154850"
569.314,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X508-3-Me.mzXML|H905-3-Me.mzXML",634.064,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=240473&show=true","","","","","","","",2,2,0,"-1","","",227914,"",0,"",0,"",569.314,"G1",240473,"240473"
419.231,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y231-3-Me.mzXML|Y202-3-Bu.mzXML|T029-3-Me.mzXML|T045-3-Me.mzXML|S960-3-Me.mzXML|S991-3-Me.mzXML|R551-3-Me.mzXML|T569-3-Me.mzXML",610.89025,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=61525&show=true","","","","","","","",16,16,0,"-1","","",1399240,"",0,"",0,"",419.231,"G1",61525,"61525"
875.57,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|R425-3-EA.mzXML|S673-3-EA.mzXML|R425-3-Me.mzXML|H963-3-Me.mzXML|R416-3-Me.mzXML",954.288166666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=335165&show=true","","","","","","","",6,6,0,"-1","","",5134820,"",0,"",0,"",875.57,"G1",335165,"335165"
579.535,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S863-3-EA.mzXML",717.0945,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=246473&show=true","","","","","","","",2,2,0,"-1","","",446018,"",0,"",0,"",579.535,"G1",246473,"246473"
787.396,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H877-3-Me.mzXML|Y237-3-Me.mzXML|Y280-3-Me.mzXML|R942-3-Me.mzXML",626.025222222222,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=318999&show=true","","","","","","","",9,9,0,"-1","","",1085580,"",0,"",0,"",787.396,"G1",318999,"318999"
985.402,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R107-3-Me.mzXML|Q884-3-EA.mzXML",769.7625,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=344423&show=true","","","","","","","",2,2,0,"-1","","",136830,"",0,"",0,"",985.402,"G1",344423,"344423"
430.913,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","neg-3-Bu.mzXML|S205-3-EA.mzXML",1330.38,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=103720&show=true","","","","","","","",2,2,0,"-1","","",91181,"",0,"",0,"",430.913,"G1",103720,"103720"
413.207,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T148-3-Me.mzXML|S205-3-Me.mzXML",506.383,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=19760&show=true","","","","","","","",2,2,0,"-1","","",33285,"",0,"",0,"",413.207,"G1",19760,"19760"
793.686,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-Bu.mzXML|Y239-3-Bu.mzXML|S673-3-Bu.mzXML",856.424666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=320032&show=true","","","","","","","",3,3,0,"-1","","",2559100,"",0,"",0,"",793.686,"G1",320032,"320032"
690.402,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T798-3-Me.mzXML|T857-3-Bu.mzXML|T850-3-Bu.mzXML|T850-3-EA.mzXML|X814-3-Me.mzXML|T857-3-EA.mzXML|T857-3-Me.mzXML|T798-3-Bu.mzXML|T850-3-Me.mzXML|T798-3-EA.mzXML",1168.50175714286,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=288487&show=true","","","","","","","",70,70,0,"38","","",4100200,"",0,"",0,"",690.402,"G1",288487,"288487"
503.181,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T850-3-Me.mzXML",657.886,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=200451&show=true","","","","","","","",3,3,0,"-1","","",153037,"",0,"",0,"",503.181,"G1",200451,"200451"
841.503,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R416-3-Me.mzXML|T250-3-Bu.mzXML|R416-3-EA.mzXML|R425-3-Bu.mzXML|S960-3-EA.mzXML",934.3412,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=329707&show=true","","","","","","","",5,5,0,"-1","","",4130260,"",0,"",0,"",841.503,"G1",329707,"329707"
623.376,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y202-3-EA.mzXML|P193-3-EA.mzXML",1498.93666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=262048&show=true","","","","","","","",3,3,0,"-1","","",123704,"",0,"",0,"",623.376,"G1",262048,"262048"
